id_cliente,nombre_cliente,ocupacion,ingreso_mensual_declarado,nivel_riesgo_kyc,fecha_alta_sistema
CLI-04379,Leonardo Vigil,Desempleado,1695.28,Alto,2026-04-30
CLI-04380,Elsa Valdez,Estudiante,7501.97,Bajo,2023-10-08
CLI-04381,Débora Alemán Molina,Empleado Sector Privado,17427.89,Medio,2023-12-21
CLI-04382,Humberto de la Fuente Patiño,Profesionista Independiente,17827.99,Medio,2023-12-30
CLI-04383,Rubén del Valle,Desempleado,386.9,Alto,2024-05-07
CLI-04384,Elias Toledo Gollum,Empresario / Comerciante,136389.79,Alto,2023-10-02
CLI-04385,Arturo Ávila,Estudiante,5555.18,Bajo,2023-06-17
CLI-04386,Anel Zambrano Alcaraz,Desempleado,3740.24,Alto,2024-12-25
CLI-04387,Dr. Leonardo Salgado,Profesionista Independiente,26121.91,Medio,2026-01-14
CLI-04388,Cristina Sara Ramos Hernádez,Empresario / Comerciante,97671.84,Alto,2023-07-18
CLI-04389,Beatriz Chávez Tórrez,Profesionista Independiente,52463.29,Medio,2024-04-01
CLI-04390,Jacinto Trujillo,Profesionista Independiente,38385.38,Medio,2024-07-29
CLI-04391,Soledad Nelly Toro Figueroa,Empleado Sector Privado,43137.07,Medio,2025-10-27
CLI-04392,Alberto Paredes,Jubilado,13054.37,Bajo,2025-03-07
CLI-04393,Abigail Casas,Estudiante,5752.09,Bajo,2024-03-13
CLI-04394,Srita. Helena Ferrer,Jubilado,6622.74,Bajo,2023-10-15
CLI-04395,Alonso Alberto Almaraz,Estudiante,7500.29,Bajo,2023-12-10
CLI-04396,Augusto Armando Quezada Mercado,Empresario / Comerciante,112655.89,Alto,2026-03-06
CLI-04397,Mariano Joaquín Cervantes Barreto,Desempleado,260.11,Alto,2023-08-21
CLI-04398,Eugenia Ana Negrón,Empleado Sector Privado,14046.07,Medio,2025-10-19
CLI-04399,Alfonso Benavídez,Empresario / Comerciante,60957.77,Alto,2024-04-03
CLI-04400,Genaro Martín Cordero Solorzano,Jubilado,13140.41,Bajo,2023-06-13
CLI-04401,Bruno Solorzano Tafoya,Estudiante,2610.97,Bajo,2025-08-14
CLI-04402,Araceli Irene Acevedo,Estudiante,5355.55,Bajo,2024-12-11
CLI-04403,María Elena Mayorga Arellano,Profesionista Independiente,53246.82,Medio,2024-03-08
CLI-04404,Jacobo Palomino,Empresario / Comerciante,69166.05,Alto,2024-08-13
CLI-04405,Wendolin Camila Calvillo Muñoz,Empresario / Comerciante,96622.4,Alto,2025-04-08
CLI-04406,Amanda Villaseñor,Jubilado,15237.17,Bajo,2025-06-06
CLI-04407,Gilberto Abel Cardona,Jubilado,5137.89,Bajo,2024-08-01
CLI-04408,Israel Mondragón,Empresario / Comerciante,142841.82,Alto,2025-04-20
CLI-04409,Ing. Ana Sotelo,Empresario / Comerciante,225987.63,Alto,2025-01-09
CLI-04410,Octavio Homero Muñiz,Jubilado,6316.61,Bajo,2025-02-03
CLI-04411,Juan Bruno Soria,Desempleado,3750.34,Alto,2025-10-26
CLI-04412,Eugenia Orosco,Estudiante,4724.46,Bajo,2024-07-15
CLI-04413,Abel Olivo,Profesionista Independiente,41451.6,Medio,2025-08-25
CLI-04414,Sra. Rosa Casares,Estudiante,2616.14,Bajo,2025-12-16
CLI-04415,Emilio Parra Lucio,Jubilado,14272.89,Bajo,2024-11-02
CLI-04416,Rodrigo Marcos Montaño,Jubilado,15262.41,Bajo,2024-03-19
CLI-04417,Camilo Augusto Noriega Murillo,Empleado Sector Privado,41844.21,Medio,2023-07-20
CLI-04418,Salma Urbina,Empleado Sector Privado,33033.0,Medio,2023-08-02
CLI-04419,Roberto de la Fuente Linares,Profesionista Independiente,30992.6,Medio,2023-06-28
CLI-04420,Leonor Susana Ríos Casares,Empresario / Comerciante,194924.61,Alto,2024-12-18
CLI-04421,Gabriela Elisa de la O,Empresario / Comerciante,87184.68,Alto,2023-07-01
CLI-04422,Zacarías Terán,Empleado Sector Privado,38301.84,Medio,2023-08-15
CLI-04423,Julio Eugenio Alba,Estudiante,2766.08,Bajo,2026-01-23
CLI-04424,Ricardo Ordóñez Segovia,Jubilado,10666.03,Bajo,2025-12-30
CLI-04425,Adriana Beatriz Barragán,Desempleado,3017.49,Alto,2026-03-02
CLI-04426,Sr. Adán de Jesús,Profesionista Independiente,41264.97,Medio,2024-01-16
CLI-04427,Lic. Nadia Serna,Jubilado,15081.44,Bajo,2024-04-26
CLI-04428,Lic. José Manuél Cedillo,Empleado Sector Privado,27494.28,Medio,2025-11-07
CLI-04429,Rodrigo Vargas Arriaga,Jubilado,9457.7,Bajo,2024-06-03
CLI-04430,Lucía Macías Perea,Profesionista Independiente,58662.2,Medio,2024-02-24
CLI-04431,Enrique Wilfrido Barreto,Jubilado,12623.72,Bajo,2025-12-25
CLI-04432,María Elena Hidalgo Granado,Desempleado,578.4,Alto,2025-03-11
CLI-04433,Sr. Santiago Alva,Empleado Sector Privado,28734.56,Medio,2023-12-29
CLI-04434,Joaquín Oswaldo Vanegas de la O,Jubilado,16163.13,Bajo,2023-11-07
CLI-04435,Guillermo Benavídez Cortés,Empresario / Comerciante,118763.22,Alto,2025-05-12
CLI-04436,Francisco Diego Puga,Empleado Sector Privado,33138.31,Medio,2025-04-25
CLI-04437,Lic. Vicente Loera,Empleado Sector Privado,37913.71,Medio,2024-01-18
CLI-04438,Margarita Camila Villareal,Profesionista Independiente,23521.0,Medio,2023-12-23
CLI-04439,Beatriz Marisol Rangel,Empresario / Comerciante,188956.32,Alto,2024-11-10
CLI-04440,Sr. Roberto Cabrera,Empresario / Comerciante,169952.46,Alto,2025-12-07
CLI-04441,Norma Limón,Profesionista Independiente,53340.39,Medio,2026-05-19
CLI-04442,Darío Cornejo Vázquez,Jubilado,17519.84,Bajo,2025-10-13
CLI-04443,Ofelia Escobedo,Jubilado,8895.21,Bajo,2023-06-27
CLI-04444,Eugenio Gregorio Sandoval Pichardo,Profesionista Independiente,22302.6,Medio,2023-09-08
CLI-04445,Gustavo Jerónimo Olivares,Empresario / Comerciante,225221.1,Alto,2023-11-07
CLI-04446,José Emilio Domínguez,Estudiante,4975.58,Bajo,2024-05-29
CLI-04447,Ing. José Luis Mojica,Estudiante,5832.6,Bajo,2026-04-14
CLI-04448,Eva Meza,Desempleado,921.1,Alto,2023-11-28
CLI-04449,Homero Mesa Carrero,Jubilado,7770.8,Bajo,2023-10-04
CLI-04450,Tomás Julio César Balderas Padilla,Empresario / Comerciante,196917.24,Alto,2026-03-01
CLI-04451,Elvia Oquendo Camarillo,Profesionista Independiente,51327.21,Medio,2023-12-05
CLI-04452,María Cristina Verdugo Rico,Empresario / Comerciante,91063.27,Alto,2025-02-24
CLI-04453,Aurelio Horacio Benavides,Empleado Sector Privado,39260.78,Medio,2026-05-24
CLI-04454,Francisca Raquel Lozano,Estudiante,4176.9,Bajo,2025-10-30
CLI-04455,Emilio Bermúdez,Estudiante,4147.32,Bajo,2024-02-07
CLI-04456,Modesto Rodríguez Baeza,Jubilado,6497.46,Bajo,2023-08-02
CLI-04457,Rebeca Fernández,Profesionista Independiente,34818.37,Medio,2025-01-01
CLI-04458,Alfonso René Verduzco Galarza,Desempleado,2342.75,Alto,2025-08-11
CLI-04459,Sr. Adán Mendoza,Profesionista Independiente,16975.72,Medio,2025-03-05
CLI-04460,Ariadna Rebeca Bañuelos,Estudiante,3194.74,Bajo,2025-04-18
CLI-04461,Martín Corona Bermúdez,Profesionista Independiente,22836.6,Medio,2025-09-06
CLI-04462,Dalia Karina Rael Zayas,Profesionista Independiente,47347.65,Medio,2025-01-30
CLI-04463,Espartaco Holguín Zayas,Profesionista Independiente,53139.04,Medio,2024-12-25
CLI-04464,Silvano Óscar Garza,Empleado Sector Privado,17891.87,Medio,2023-09-15
CLI-04465,Ana Vásquez,Estudiante,3056.46,Bajo,2025-04-13
CLI-04466,Georgina Serna Nájera,Profesionista Independiente,55979.2,Medio,2024-10-30
CLI-04467,Cornelio Gustavo Ríos,Estudiante,6988.67,Bajo,2024-01-17
CLI-04468,Magdalena Vásquez Gollum,Empleado Sector Privado,24504.45,Medio,2024-09-07
CLI-04469,Srita. Elisa Rael,Estudiante,4030.3,Bajo,2024-08-13
CLI-04470,Ignacio Fernández,Empleado Sector Privado,22067.39,Medio,2024-02-03
CLI-04471,Óscar Muñiz,Empleado Sector Privado,24198.14,Medio,2024-04-09
CLI-04472,Gabriel Silvano Velásquez Girón,Profesionista Independiente,44740.89,Medio,2025-04-13
CLI-04473,Dr. Clemente Mata,Jubilado,17702.32,Bajo,2025-02-04
CLI-04474,Reina Sauceda Montez,Jubilado,16461.63,Bajo,2024-08-10
CLI-04475,Nayeli Uribe Ponce,Desempleado,261.51,Alto,2025-09-09
CLI-04476,Claudio Franco,Empleado Sector Privado,41129.86,Medio,2023-09-15
CLI-04477,Bianca Concepción Bueno Colunga,Empleado Sector Privado,38231.64,Medio,2025-07-09
CLI-04478,Serafín Emilio Cantú Blanco,Empleado Sector Privado,29574.31,Medio,2025-08-14
CLI-04479,Humberto Israel Archuleta,Desempleado,1497.02,Alto,2026-04-22
CLI-04480,Patricio Barragán Alfaro,Jubilado,10584.02,Bajo,2023-11-24
CLI-04481,Pascual Gerónimo Trujillo Ybarra,Desempleado,978.2,Alto,2024-07-23
CLI-04482,Roberto Nazario,Estudiante,6578.49,Bajo,2024-05-29
CLI-04483,Uriel Pulido,Jubilado,7458.33,Bajo,2024-08-24
CLI-04484,Dolores Bustos Altamirano,Jubilado,8824.38,Bajo,2025-05-14
CLI-04485,María del Carmen Aldonza Jaimes Barrera,Empleado Sector Privado,22813.46,Medio,2025-12-17
CLI-04486,Zeferino Santiago Salazar Acuña,Estudiante,5776.75,Bajo,2026-04-01
CLI-04487,Arcelia Lebrón de León,Profesionista Independiente,54278.32,Medio,2023-10-23
CLI-04488,Jorge Luis Durán,Jubilado,17589.0,Bajo,2024-10-01
CLI-04489,Francisco Ureña,Empresario / Comerciante,91847.51,Alto,2024-08-24
CLI-04490,Yeni del Río Ruelas,Estudiante,6707.99,Bajo,2025-10-18
CLI-04491,Abraham Almaraz Montalvo,Desempleado,2459.55,Alto,2025-03-28
CLI-04492,Uriel Jaime Sisneros,Empleado Sector Privado,28784.26,Medio,2024-12-26
CLI-04493,Luisa Muñiz,Desempleado,3004.55,Alto,2025-09-11
CLI-04494,Camilo Sotelo,Profesionista Independiente,37436.45,Medio,2026-01-21
CLI-04495,Esther Pulido Hernandes,Empresario / Comerciante,85799.7,Alto,2024-11-08
CLI-04496,Dr. Óliver Salinas,Desempleado,1495.51,Alto,2025-12-21
CLI-04497,Genaro Frías Cintrón,Desempleado,1933.19,Alto,2024-05-19
CLI-04498,Margarita Navarro,Empresario / Comerciante,144751.63,Alto,2026-04-10
CLI-04499,Fabiola Catalina Mondragón,Jubilado,10212.3,Bajo,2023-08-15
CLI-04500,Ernesto Esquivel de la Crúz,Jubilado,13446.58,Bajo,2025-05-04
CLI-04501,Ángel Uriel Arredondo Candelaria,Empleado Sector Privado,19244.37,Medio,2026-02-03
CLI-04502,Cynthia Diana Caraballo Prieto,Empleado Sector Privado,26918.64,Medio,2026-01-31
CLI-04503,Eugenio Silvano Ozuna Cano,Empleado Sector Privado,25064.7,Medio,2026-04-16
CLI-04504,Ing. Carlos Maldonado,Profesionista Independiente,34126.03,Medio,2024-10-12
CLI-04505,Sra. Margarita Curiel,Empresario / Comerciante,164274.08,Alto,2025-08-12
CLI-04506,Sr. Octavio Rosales,Profesionista Independiente,26453.82,Medio,2024-05-13
CLI-04507,Mariano Quesada,Estudiante,2805.98,Bajo,2024-05-09
CLI-04508,Jacobo Zacarías Tello,Estudiante,3770.29,Bajo,2023-10-23
CLI-04509,Camilo Mora Correa,Jubilado,9570.47,Bajo,2024-12-31
CLI-04510,Sra. Conchita Orozco,Jubilado,5534.86,Bajo,2025-02-20
CLI-04511,Luis Manuel Godínez Reynoso,Jubilado,13074.64,Bajo,2023-11-15
CLI-04512,Lucía Hermelinda Dávila,Empresario / Comerciante,140230.24,Alto,2024-06-23
CLI-04513,Cristal Girón Arevalo,Empresario / Comerciante,131790.56,Alto,2024-04-15
CLI-04514,Ing. Noelia Toledo,Empresario / Comerciante,113404.09,Alto,2024-01-19
CLI-04515,Adela Judith Ruiz Paredes,Empresario / Comerciante,54943.64,Alto,2023-12-20
CLI-04516,Luisa Soledad Salazar de la Fuente,Empresario / Comerciante,96758.08,Alto,2025-03-10
CLI-04517,Roberto Jaime Abreu Peralta,Desempleado,303.55,Alto,2023-07-08
CLI-04518,María del Carmen María José Castañeda Cervántez,Estudiante,3767.11,Bajo,2024-05-18
CLI-04519,Ramón Godoy Saiz,Jubilado,11666.28,Bajo,2025-04-22
CLI-04520,Ing. Raúl Barrios,Desempleado,312.64,Alto,2023-12-25
CLI-04521,Antonio Gonzalo Gaitán,Profesionista Independiente,56697.27,Medio,2025-06-27
CLI-04522,Dra. Emilia Riojas,Estudiante,2711.53,Bajo,2023-08-25
CLI-04523,Laura Sandra Marroquín,Profesionista Independiente,16722.66,Medio,2025-08-08
CLI-04524,Maximiliano Santiago Orellana,Empleado Sector Privado,23014.01,Medio,2024-03-22
CLI-04525,Antonia Cornejo Castañeda,Desempleado,1316.97,Alto,2025-10-11
CLI-04526,Gregorio Coronado,Profesionista Independiente,48534.51,Medio,2024-05-16
CLI-04527,Wilfrido Francisco Javier Cordero Sánchez,Desempleado,3381.79,Alto,2024-06-19
CLI-04528,Lilia Elsa Perea Nájera,Empleado Sector Privado,35286.21,Medio,2025-01-09
CLI-04529,Cristobal Espartaco Alarcón,Empleado Sector Privado,44947.37,Medio,2023-07-28
CLI-04530,Lilia Griego,Desempleado,2959.28,Alto,2025-03-01
CLI-04531,Salma Noemí Orta,Profesionista Independiente,15384.02,Medio,2025-04-13
CLI-04532,Ing. Joaquín Guevara,Profesionista Independiente,27683.04,Medio,2023-10-04
CLI-04533,Mauro Lomeli Trujillo,Profesionista Independiente,50240.77,Medio,2024-07-04
CLI-04534,Lic. Dulce Pantoja,Empresario / Comerciante,239163.0,Alto,2025-04-05
CLI-04535,Israel Serrano,Jubilado,14851.48,Bajo,2024-11-30
CLI-04536,Esteban Oswaldo Anguiano,Estudiante,4832.02,Bajo,2023-10-10
CLI-04537,José Eduardo Lozada de la Fuente,Jubilado,17860.57,Bajo,2024-03-19
CLI-04538,Noemí Roybal Rincón,Empleado Sector Privado,40560.38,Medio,2024-09-09
CLI-04539,Ana María Carolina Otero,Empleado Sector Privado,19488.57,Medio,2024-06-24
CLI-04540,Renato Adalberto Tafoya Rosado,Desempleado,839.5,Alto,2023-09-01
CLI-04541,Wilfrido Olivas,Empleado Sector Privado,29022.24,Medio,2023-11-15
CLI-04542,Olivia Paulina Pedraza Botello,Jubilado,14849.08,Bajo,2024-04-01
CLI-04543,Enrique Alonso,Desempleado,3257.59,Alto,2025-02-18
CLI-04544,Blanca Matos,Profesionista Independiente,50636.17,Medio,2025-10-22
CLI-04545,Lic. Daniel Salinas,Profesionista Independiente,53061.08,Medio,2026-02-12
CLI-04546,Karina Guerrero Almonte,Empresario / Comerciante,204026.21,Alto,2023-09-12
CLI-04547,Srita. Berta Lovato,Desempleado,1670.75,Alto,2024-06-05
CLI-04548,Lic. Ana María Téllez,Empresario / Comerciante,139994.39,Alto,2024-06-23
CLI-04549,Trinidad Diana Alcántar,Jubilado,5391.35,Bajo,2024-09-27
CLI-04550,Adela Preciado Méndez,Empleado Sector Privado,31057.78,Medio,2024-01-08
CLI-04551,María Cristina Yolanda Valdivia,Empleado Sector Privado,22083.87,Medio,2025-06-30
CLI-04552,Gloria Rendón,Desempleado,38.72,Alto,2025-04-22
CLI-04553,Lic. Blanca Olvera,Desempleado,3337.2,Alto,2024-01-24
CLI-04554,Espartaco Rufino Olivera,Profesionista Independiente,25147.08,Medio,2026-04-18
CLI-04555,Jaqueline Violeta Luevano,Empresario / Comerciante,187152.56,Alto,2026-06-08
CLI-04556,Ing. Alejandro Romero,Empresario / Comerciante,202568.32,Alto,2024-07-02
CLI-04557,Margarita Elvira Cortés López,Desempleado,2150.42,Alto,2024-06-22
CLI-04558,Sr. Bernardo Arteaga,Profesionista Independiente,41412.98,Medio,2024-09-01
CLI-04559,Antonio Monroy,Jubilado,15209.65,Bajo,2026-01-07
CLI-04560,Camila Valadez,Empleado Sector Privado,17071.81,Medio,2025-12-13
CLI-04561,Violeta Lilia Cortés Santana,Profesionista Independiente,40568.59,Medio,2023-11-02
CLI-04562,Elvira Solorio,Jubilado,16878.78,Bajo,2023-12-05
CLI-04563,Ing. Ignacio Hernández,Jubilado,16270.28,Bajo,2025-02-23
CLI-04564,Francisca Garibay,Empresario / Comerciante,90840.92,Alto,2024-12-14
CLI-04565,Dr. Vicente Armenta,Empresario / Comerciante,62741.85,Alto,2024-02-26
CLI-04566,Pablo Fuentes,Empresario / Comerciante,87667.74,Alto,2023-08-11
CLI-04567,Gerardo Abraham Barajas,Estudiante,3973.05,Bajo,2025-10-12
CLI-04568,Judith Toro Correa,Empresario / Comerciante,177800.66,Alto,2024-09-20
CLI-04569,Guadalupe Porras Zúñiga,Profesionista Independiente,19195.87,Medio,2023-08-02
CLI-04570,Elsa Torres de la Garza,Estudiante,6049.31,Bajo,2025-12-09
CLI-04571,Alberto Tirado Gaitán,Empleado Sector Privado,13057.95,Medio,2023-08-26
CLI-04572,Cornelio Alejandro,Desempleado,2413.46,Alto,2024-04-17
CLI-04573,Jesús Reynoso,Estudiante,3120.15,Bajo,2026-03-31
CLI-04574,Diana Garibay Granado,Estudiante,7468.07,Bajo,2025-02-20
CLI-04575,Dra. Esperanza Hernandes,Empresario / Comerciante,106763.52,Alto,2024-07-17
CLI-04576,Rolando Benito Valdez,Empleado Sector Privado,21606.48,Medio,2026-03-16
CLI-04577,Israel Ruelas Angulo,Jubilado,5909.73,Bajo,2025-06-13
CLI-04578,Cristian Valdés Guardado,Estudiante,4211.91,Bajo,2023-06-21
CLI-04579,Ana Alejandra Barragán,Estudiante,3030.95,Bajo,2024-04-07
CLI-04580,Víctor Márquez,Empresario / Comerciante,128221.05,Alto,2025-05-04
CLI-04581,Rosalia Vázquez Paz,Estudiante,2774.83,Bajo,2024-04-25
CLI-04582,Sergio Guerra Orellana,Empresario / Comerciante,145650.23,Alto,2025-11-11
CLI-04583,Carlos Ocasio,Estudiante,4333.96,Bajo,2024-07-07
CLI-04584,Julio Mendoza,Empleado Sector Privado,16287.77,Medio,2023-08-07
CLI-04585,Dra. Fabiola Valadez,Empleado Sector Privado,22221.99,Medio,2024-10-13
CLI-04586,José Luis Montenegro Almonte,Desempleado,2659.17,Alto,2024-04-29
CLI-04587,Jaqueline Jiménez,Empleado Sector Privado,31922.41,Medio,2023-10-31
CLI-04588,Bernardo Becerra Vázquez,Profesionista Independiente,41437.14,Medio,2026-04-16
CLI-04589,Óscar Agustín Haro,Jubilado,14318.04,Bajo,2025-05-19
CLI-04590,Citlali Rosalia Ojeda Romo,Empresario / Comerciante,105088.2,Alto,2026-01-25
CLI-04591,Estefanía Valdez Malave,Estudiante,7946.51,Bajo,2023-08-02
CLI-04592,Sessa Fierro,Empresario / Comerciante,62794.01,Alto,2025-07-26
CLI-04593,Dr. Eugenio Orosco,Empresario / Comerciante,170969.72,Alto,2026-03-29
CLI-04594,Emilio Mesa,Empleado Sector Privado,29353.26,Medio,2026-02-01
CLI-04595,Magdalena Briones,Jubilado,16430.11,Bajo,2024-02-13
CLI-04596,Estela Collazo Mascareñas,Empresario / Comerciante,142539.09,Alto,2023-06-13
CLI-04597,Liliana Ana Arreola,Estudiante,6423.74,Bajo,2024-09-13
CLI-04598,Ing. Jesús Armenta,Profesionista Independiente,44083.46,Medio,2024-06-12
CLI-04599,Srita. Arcelia Barrientos,Empresario / Comerciante,119356.37,Alto,2025-08-21
CLI-04600,Esther Ángela Vergara Velásquez,Desempleado,3169.39,Alto,2026-01-26
CLI-04601,Leonel Carrasco,Empresario / Comerciante,172605.5,Alto,2026-06-10
CLI-04602,Ernesto Camilo Madera Coronado,Empleado Sector Privado,25696.74,Medio,2024-11-21
CLI-04603,Gustavo Suárez,Empleado Sector Privado,41698.83,Medio,2024-08-05
CLI-04604,Sr. Clemente Robles,Desempleado,1728.31,Alto,2024-06-09
CLI-04605,Sra. Nelly Zamora,Empresario / Comerciante,232166.62,Alto,2024-04-09
CLI-04606,Estefanía Ana Mayorga,Empleado Sector Privado,35051.23,Medio,2025-12-16
CLI-04607,Zacarías Marco Antonio Rodríguez de la Rosa,Estudiante,4361.31,Bajo,2024-03-02
CLI-04608,Gloria Guardado,Estudiante,3438.17,Bajo,2023-08-27
CLI-04609,Concepción Zoé Montañez,Empleado Sector Privado,21034.62,Medio,2023-08-31
CLI-04610,Jos Emiliano Tejeda,Desempleado,2150.95,Alto,2025-01-19
CLI-04611,Sra. Natalia Cintrón,Desempleado,3665.19,Alto,2024-03-26
CLI-04612,Florencia Orta,Desempleado,2906.15,Alto,2023-09-21
CLI-04613,Sr. Javier Viera,Empleado Sector Privado,41988.3,Medio,2024-06-11
CLI-04614,Felipe Juan Ureña Fuentes,Empresario / Comerciante,248477.94,Alto,2024-01-16
CLI-04615,Aldonza Zoé Páez,Jubilado,6576.0,Bajo,2023-11-27
CLI-04616,Elias Daniel Arreola,Profesionista Independiente,18444.01,Medio,2023-07-12
CLI-04617,Asunción Ilse Mejía,Estudiante,5026.37,Bajo,2025-05-16
CLI-04618,Mitzy Rael,Profesionista Independiente,33454.32,Medio,2024-06-04
CLI-04619,Adán Segovia,Empleado Sector Privado,20341.3,Medio,2025-05-03
CLI-04620,Lic. Nicolás Pérez,Jubilado,5580.26,Bajo,2026-06-07
CLI-04621,Úrsula Cadena,Estudiante,2439.17,Bajo,2025-08-22
CLI-04622,Lic. Josefina Fonseca,Desempleado,2702.49,Alto,2025-04-13
CLI-04623,Jaqueline Olivia Madrigal,Empresario / Comerciante,126231.11,Alto,2024-10-18
CLI-04624,Natalia Rivas,Desempleado,1597.37,Alto,2025-01-29
CLI-04625,Renato Felix Garibay Rodarte,Empleado Sector Privado,25090.25,Medio,2024-01-24
CLI-04626,Eloisa Alma Mata Brito,Estudiante,3503.63,Bajo,2025-09-02
CLI-04627,José Emilio Estrada Franco,Desempleado,3668.55,Alto,2024-01-02
CLI-04628,Enrique Germán Henríquez Garibay,Profesionista Independiente,45163.3,Medio,2025-11-19
CLI-04629,Eloy Uriel Sarabia Morales,Empresario / Comerciante,146951.85,Alto,2024-11-27
CLI-04630,Sara Rodríquez,Estudiante,2495.29,Bajo,2023-10-19
CLI-04631,Aida Sessa Saavedra Esparza,Desempleado,969.17,Alto,2026-04-06
CLI-04632,Antonia Madrigal,Empresario / Comerciante,78051.15,Alto,2024-01-22
CLI-04633,Marisol Berta Escobedo,Profesionista Independiente,52870.31,Medio,2025-12-01
CLI-04634,Oswaldo Escamilla,Empleado Sector Privado,39670.36,Medio,2025-01-24
CLI-04635,Ángel Genaro Pelayo,Jubilado,6306.7,Bajo,2025-10-17
CLI-04636,Benito Carmona,Profesionista Independiente,20586.81,Medio,2024-07-23
CLI-04637,Sr. Luis Manuel Velasco,Desempleado,1563.4,Alto,2026-01-07
CLI-04638,Rocío Zaragoza,Estudiante,6028.35,Bajo,2025-05-01
CLI-04639,Zeferino Collazo,Estudiante,6064.3,Bajo,2025-01-17
CLI-04640,Aldo Guillermo Sauceda Sanabria,Empleado Sector Privado,26541.71,Medio,2025-01-09
CLI-04641,Camila Angélica Fonseca,Empleado Sector Privado,19150.19,Medio,2024-10-30
CLI-04642,Linda Abigail Negrón Rocha,Estudiante,7356.13,Bajo,2026-03-01
CLI-04643,Elias Acosta Zapata,Jubilado,7810.16,Bajo,2025-10-30
CLI-04644,Irene Concepción Castillo,Desempleado,191.02,Alto,2024-02-08
CLI-04645,Héctor Mena Castro,Desempleado,3246.05,Alto,2024-11-08
CLI-04646,Frida Raya Olivárez,Desempleado,2650.16,Alto,2025-07-01
CLI-04647,Luis Manuel Tapia,Desempleado,3588.04,Alto,2024-09-20
CLI-04648,María Luisa Barbara Venegas Reséndez,Empresario / Comerciante,188069.34,Alto,2024-06-15
CLI-04649,Manuel Esquivel Laboy,Empresario / Comerciante,60483.05,Alto,2023-08-11
CLI-04650,Diana Laureano Sisneros,Estudiante,2291.99,Bajo,2025-04-20
CLI-04651,Lic. Socorro Alarcón,Empresario / Comerciante,203422.85,Alto,2025-06-26
CLI-04652,Fidel Reynaldo Pantoja Botello,Empleado Sector Privado,24363.28,Medio,2024-01-21
CLI-04653,Luis Miguel Abel Ballesteros,Empleado Sector Privado,18599.53,Medio,2025-04-13
CLI-04654,Olga Alma Lucio Collazo,Estudiante,4530.1,Bajo,2025-10-25
CLI-04655,Gerardo Batista,Estudiante,4022.7,Bajo,2026-05-12
CLI-04656,Alonso Lorenzo Uribe Vargas,Empleado Sector Privado,34438.66,Medio,2024-10-19
CLI-04657,Noemí Esparta Nevárez,Estudiante,3323.41,Bajo,2024-08-11
CLI-04658,David Romero Villarreal,Estudiante,6781.54,Bajo,2026-05-24
CLI-04659,Dr. Eloy de la O,Desempleado,671.53,Alto,2023-08-10
CLI-04660,Patricio Cano,Empleado Sector Privado,13452.41,Medio,2024-11-29
CLI-04661,Gabriela Wendolin Valle Sarabia,Jubilado,6399.89,Bajo,2024-08-24
CLI-04662,Carlos Julio Ríos Suárez,Profesionista Independiente,29520.58,Medio,2025-10-30
CLI-04663,Espartaco Bruno Carranza Bétancourt,Desempleado,758.19,Alto,2024-07-21
CLI-04664,Darío Cristobal Tirado Almaraz,Empleado Sector Privado,42832.8,Medio,2024-10-17
